Number,Name,Comments,Merged,State,Labels,Created,Closed,Commit,Files,Url
2266,#2266_Fix_thermal_runaway_protection()_for_release,1,True,closed,['PR: Bug Fix'],2015-06-09 13:16:17+00:00,2015-06-11 00:16:29+00:00,04b48936ab44358e0d5e2073ea0c7ded32734d51,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2266
2270,#2270_Properly_handle_M117_with_no_message,0,True,closed,['PR: Bug Fix'],2015-06-09 19:05:44+00:00,2015-06-09 19:29:01+00:00,848363d1158b781e81cf219ee9b245d8d77990cc,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2270
2273,#2273_Enable_ZigZag_AutoBedLeveling_on_Deltas,4,True,closed,['PR: Bug Fix'],2015-06-10 05:29:47+00:00,2015-06-16 00:18:44+00:00,1904ed5c38adf065dee830fab136131275807dfd,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2273
2274,#2274_Fix_error_next_command_in_autotune,7,True,closed,"['Needs: More Data', 'PR: Bug Fix', 'C: Hosts & Protocols']",2015-06-10 06:29:26+00:00,2015-06-12 11:49:56+00:00,49387296332b0e5dd9872bb67122963e66d2dd34,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2274
2277,#2277_make_the_dual_z-endstop_optional,3,True,closed,['PR: Bug Fix'],2015-06-10 15:45:01+00:00,2015-06-10 15:46:37+00:00,e3a2123419054908a9a7777db835fdf1fae43f16,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2277
2281,#2281_Don_t_re-apply_Z_RAISE_BETWEEN_PROBINGS_in_probe_pt,1,True,closed,"['Bug: Confirmed !', 'PR: Bug Fix']",2015-06-12 04:44:30+00:00,2015-06-12 23:08:39+00:00,14f676ab071ddc2f7325caf8916bdb48dad8b76e,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2281
2284,#2284_THERMAL_RUNAWAY_PROTECTION_for_bed_alone_in_Release,1,True,closed,"['Bug: Confirmed !', 'PR: Bug Fix']",2015-06-12 09:26:18+00:00,2015-06-12 11:23:20+00:00,37a4cfda47b1df9c9e852a830a8184d0575e20bb,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2284
2294,#2294_Rework_buzzing,5,False,closed,['PR: Bug Fix'],2015-06-14 22:17:28+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2294
2296,#2296_Rework_buzzing_V2,0,True,closed,['PR: Bug Fix'],2015-06-15 08:06:13+00:00,2015-06-15 08:32:36+00:00,89771723ebe00dfca61b42fea3f091565bff221a,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2296
2297,#2297_Add_lost_MKS_BASE__to_pins_h,0,True,closed,"['Bug: Confirmed !', 'C: Boards/Pins', 'PR: Bug Fix']",2015-06-15 15:03:58+00:00,2015-06-15 15:21:45+00:00,9190ce03d023a7baca4ec0766e17252924682f15,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2297
2301,#2301_Improve_M600_slightly,0,True,closed,"['PR: Improvement', 'PR: Bug Fix']",2015-06-16 00:56:39+00:00,2015-06-26 00:54:08+00:00,e8e944736e04a17240bd9ddfffabd71b0e273f14,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2301
2304,#2304_Split_buzzing_again,1,False,closed,['PR: Bug Fix'],2015-06-17 00:37:44+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2304
2318,#2318_Remove_Conflict__with_Azteeg_X3_Pro_of_Fan_and_Heater_1,0,True,closed,"['Bug: Confirmed !', 'C: Boards/Pins', 'PR: Bug Fix']",2015-06-19 16:46:33+00:00,2015-06-22 23:06:08+00:00,f627650757498de3d19a0e60d8183cc6fcd0ef6e,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2318
2327,#2327_Allow_M110_to_handle_a_second_N_argument,3,True,closed,"['PR: Improvement', 'PR: Bug Fix', 'C: Hosts & Protocols']",2015-06-24 00:55:06+00:00,2015-06-26 21:03:12+00:00,864e99f5d0f6cdee7874327bca6261b175bfee92,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2327
2336,#2336_Correct_output_of_M48,0,True,closed,['PR: Bug Fix'],2015-06-26 20:18:31+00:00,2015-06-27 05:41:34+00:00,e70d1620652cc0aacd139de19e14aeccb28c55b4,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2336
2337,#2337_Fix_typo_in_buzzer_h_endif,0,True,closed,['PR: Bug Fix'],2015-06-27 07:05:49+00:00,2015-06-27 09:12:09+00:00,8596a94acedf62439893a6074b27ee5d35301a32,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2337
2350,#2350_Z-height_fix_V2,1,False,closed,['PR: Bug Fix'],2015-06-29 10:48:22+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2350
2351,#2351_Z-height_fix_V2b,2,True,closed,['PR: Bug Fix'],2015-06-29 10:50:57+00:00,2015-07-02 23:43:52+00:00,94b5b79bb2b2566cf984ba84223e25eae3ce1b25,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2351
2352,#2352_Heating_Sanity_Check_for_the_bed_V2,2,False,closed,"['PR: Improvement', 'Needs: Testing', 'PR: Bug Fix']",2015-06-29 10:52:31+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2352
2358,#2358_Simplify_DRY_RUN,1,True,closed,"['Needs: More Data', 'PR: Bug Fix']",2015-06-29 20:29:06+00:00,2015-07-18 22:38:06+00:00,af7aef39a222f4a2a9b1ee746145d7f6b63844ea,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2358
2359,#2359_PR_for_#2357,6,False,closed,['PR: Bug Fix'],2015-06-29 21:04:02+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2359
2361,#2361_z-probe_offset_fix,0,True,closed,['PR: Bug Fix'],2015-07-01 00:36:18+00:00,2015-07-02 23:43:22+00:00,1c5629b9956b502ebf032d5d06cccd6e4a27a92f,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2361
2374,#2374_Replace__target__with__destination__in_M600,0,True,closed,"['Bug: Confirmed !', 'PR: Bug Fix']",2015-07-04 01:36:05+00:00,2015-07-04 09:39:21+00:00,5603a49fd1e2b3ed8c9fb76d8392a16033fe44ba,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2374
2377,#2377_Undefine_code_for_G2_3_for_DELTA_&_SCARA,8,False,closed,"['Bug: Confirmed !', 'PR: Bug Fix']",2015-07-04 09:22:58+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2377
2391,#2391_Correct_the_sign_of_zprobe_zoffset_for_G29,0,True,closed,['PR: Bug Fix'],2015-07-06 18:19:00+00:00,2015-07-06 21:22:10+00:00,04470e933c597d8488a629289381114c4c3245b9,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2391
2394,"#2394_Fixup_M111,_etc_",0,True,closed,['PR: Bug Fix'],2015-07-07 05:07:31+00:00,2015-07-07 07:06:50+00:00,95d9233f76e0922ee81529fb21e62c3ea8534e66,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2394
2402,#2402_Allow_N_to_take_a_negative_argument,0,True,closed,"['Bug: Confirmed !', 'PR: Bug Fix', 'C: Hosts & Protocols']",2015-07-09 00:32:14+00:00,2015-07-12 23:14:23+00:00,38ccc407f81373e4125cff9a0f8359b1de3a8c7f,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2402
2405,#2405_G2_G3_arc_for_DELTA,4,False,closed,"['PR: Improvement', 'Needs: Testing', 'PR: Bug Fix']",2015-07-09 04:24:29+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2405
2409,#2409_Also_nul_spaces_before_the_checksum_asterisk,0,True,closed,['PR: Bug Fix'],2015-07-09 22:04:29+00:00,2015-07-10 07:06:08+00:00,4f55ac66e9e98fe06fa60a3e8a695d00957a3b93,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2409
2419,#2419_Move_Y_STOP_PIN_for_Printrboard_with_SD,0,False,closed,"['C: Boards/Pins', 'PR: Bug Fix']",2015-07-11 02:52:10+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2419
2420,#2420_Move_Y_STOP_PIN_for_Printrboard_with_SD,0,True,closed,"['C: Boards/Pins', 'PR: Bug Fix']",2015-07-11 02:57:07+00:00,2015-07-16 21:16:07+00:00,e481b2b28ae14feab6554d0d45ab61994c60f23f,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2420
2426,#2426_Write_Servo-Pin_Low_when_detaching,4,False,closed,"['Needs: Testing', 'PR: Bug Fix']",2015-07-12 20:33:07+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2426
2445,#2445_Cleanup_&_compile_error_patch,0,True,closed,['PR: Bug Fix'],2015-07-15 02:53:14+00:00,2015-07-16 21:02:54+00:00,7147168b2ad6490a14d76c15eaa5ab1bb8fff248,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2445
2449,#2449_Fix_lsDive_filename_stack_overrun,0,True,closed,['PR: Bug Fix'],2015-07-16 00:06:44+00:00,2015-07-16 14:39:43+00:00,f525b437ea773341c9c1098fcf7674fe50bad217,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2449
2451,#2451_Move_braces_in_homeaxis_to_prevent_a_hanging_else,1,True,closed,['PR: Bug Fix'],2015-07-16 01:45:09+00:00,2015-07-16 14:55:48+00:00,67d3e25a5fc4357008a657834ebc3bf92af0c53b,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2451
2453,#2453_Show_minimal_preheat_options_in_menus,2,False,closed,"['PR: Improvement', 'PR: Bug Fix']",2015-07-16 07:41:00+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2453
2461,#2461_Move_the_Z_probe_as_far_as_needed_to_trigger_the_switch,0,True,closed,['PR: Bug Fix'],2015-07-17 00:45:04+00:00,2015-07-17 01:00:26+00:00,7e3460fa37b95608bd0f8b70fef80fec261c9c17,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2461
2465,#2465_Specify_print_format_for_reporting_invalid_tmp_extruder,0,True,closed,['PR: Bug Fix'],2015-07-18 16:21:17+00:00,2015-07-18 21:38:58+00:00,6bb4ef5bfa51ddd18408a8c9ecc68ca69da76ff0,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2465
2469,#2469_G2_G3_Arcs_for_Deltabot,0,True,closed,"['PR: New Feature', 'PR: Bug Fix']",2015-07-19 17:51:15+00:00,2015-07-19 20:28:52+00:00,7d80a1c722217a917f423ccb50fffd674b9b739b,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2469
2470,#2470_Patch_servos_code_for_move,3,True,closed,['PR: Bug Fix'],2015-07-19 18:27:28+00:00,2015-07-19 19:10:10+00:00,121f21242753843e3f859acf4e380f8f59a62475,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2470
2473,#2473_Correct_Kossel_Pro_Configuration_adv,0,True,closed,['PR: Bug Fix'],2015-07-19 22:12:22+00:00,2015-07-22 19:11:57+00:00,e79e16c94fc5a6930690d880eae5d2e11d480b52,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2473
2477,#2477_Makefile_avrdude,0,True,closed,"['PR: Bug Fix', 'T: Development']",2015-07-20 11:51:56+00:00,2015-07-26 21:55:26+00:00,24e90d1daad7513fedabc928113fdf5d313c19c5,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2477
2498,#2498_Patch_for_G29_final_Z_position,11,True,closed,"['Needs: Testing', 'Needs: More Data', 'PR: Bug Fix']",2015-07-23 03:23:57+00:00,2015-07-25 01:57:20+00:00,670e30b01838d4810a5aa42955ab8168ee423032,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2498
2503,#2503_Correct_bracketing_for_COREXY-XZ,0,True,closed,"['Needs: Testing', 'PR: Bug Fix']",2015-07-23 16:33:28+00:00,2015-07-23 21:58:33+00:00,06f2d59e0b6e2a690c0aacb9a3738e2980d369e0,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2503
2509,#2509_Enable_Y_and_sanity-check_CoreXZ,0,True,closed,['PR: Bug Fix'],2015-07-24 03:52:00+00:00,2015-07-24 04:14:56+00:00,c589c5fb47d2310957a86b9df352ba02d188dac9,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2509
2510,#2510_Some_more_servo_code_tweaks,0,True,closed,"['PR: Improvement', 'PR: Bug Fix']",2015-07-24 10:08:58+00:00,2015-07-25 01:46:27+00:00,149ea80bc4d8e95f0bb6808b67121f476bd795a8,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2510
2513,#2513_Distinguish_between_BUZZER_and_SPEAKER,22,True,closed,['PR: Bug Fix'],2015-07-24 21:44:46+00:00,2015-07-25 02:06:59+00:00,69d1dae55bae4cc58740f69026ef0fc9af302065,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2513
2526,#2526_add_a_conditional_for_Z_RAISE_AFTER_PROBING,2,False,closed,['PR: Bug Fix'],2015-07-26 19:50:16+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2526
2527,#2527_Don_t_include_Z_RAISE_AFTER_PROBING_if_not_used,0,True,closed,"['PR: Improvement', 'PR: Bug Fix']",2015-07-26 21:42:07+00:00,2015-07-27 22:49:40+00:00,0fda6cf3e37c43b0854b28c0a429f404888c059e,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2527
2535,#2535_Multilpy_WATCH_TEMP_PERIOD_with_1000UL,1,True,closed,['PR: Bug Fix'],2015-07-27 23:20:11+00:00,2015-07-27 23:33:26+00:00,c2984e401ac363064ca851995b9da687f20ad19e,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2535
2539,"#2539_SERVO_ENDSTOPS_is_a_-tuple,_not_an_enabling_flag",6,False,closed,['PR: Bug Fix'],2015-07-28 12:47:13+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2539
2542,#2542_Fixup_defined_enabled_bug,3,True,closed,['PR: Bug Fix'],2015-07-29 02:00:13+00:00,2015-07-29 02:00:44+00:00,2b8c96dc6ce648dd229f5dd1621ecc2825f363d1,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2542
2545,#2545_Fix_AutoLevel_Leveling_Bugs,13,False,closed,"['Needs: Testing', 'Needs: More Data', 'PR: Bug Fix']",2015-07-29 08:36:47+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2545
2553,#2553_Add_array_size_to_servo_endstop_angles,1,True,closed,['PR: Bug Fix'],2015-07-31 01:04:27+00:00,2015-07-31 01:55:03+00:00,d33b1a7c4ec6d1a9f33538c699c57fd0f26a2253,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2553
2566,#2566_Compiler_Complaints_about_concatenated_tokens,0,True,closed,['PR: Bug Fix'],2015-07-31 12:57:24+00:00,2015-07-31 21:36:33+00:00,93ff081ac194ecbe97ded7f737e3ffab9a269688,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2566
2570,#2570_Improve_condition_for_SERVO_LEVELING,0,True,closed,['PR: Bug Fix'],2015-07-31 23:50:14+00:00,2015-08-01 01:42:29+00:00,79d9b745455c0a9b6c8ba1ce5c60dc3daf3f33e1,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2570
2597,#2597_Issue_in_fan_control_with_multiple_extruders,0,True,closed,['PR: Bug Fix'],2015-08-19 11:31:14+00:00,2015-08-25 23:21:49+00:00,a762627fdab1947594aa139b15619efa39054256,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2597
2671,#2671_Fix_compile_bug_with_DEBUG_LEVELING_FEATURE,0,True,closed,"['Bug: Confirmed !', 'PR: Bug Fix']",2015-10-04 01:54:39+00:00,2015-10-04 02:46:25+00:00,1bd1170f6c8abd2fd7ea5b1b4d5543427e2e5342,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2671
2676,#2676_Fix#2661_Pre_home_display_-_Stepper_release,0,False,closed,"['Needs: Testing', 'Needs: More Data', 'PR: Bug Fix']",2015-10-06 16:06:38+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2676
2678,#2678_Redo_dev_#183,2,False,closed,"['Bug: Confirmed !', 'PR: Bug Fix']",2015-10-07 10:18:19+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2678
2686,#2686_Fix#2661_Pre_home_display_-_Stepper_release,2,False,closed,"['PR: Bug Fix', 'S: Please Merge']",2015-10-08 20:56:00+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2686
2690,#2690_Slow_down_slowbutton_update_rate_to_LCD_UPDATE_INTERVAL_10,0,False,closed,"['Bug: Confirmed !', 'Needs: Testing']",2015-10-09 12:23:45+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2690
2694,#2694_Move_slow_buttons_update_into_the_LCD_UPDATE_INTERVAL_block,0,True,closed,"['PR: Bug Fix', 'S: Please Merge']",2015-10-09 19:42:09+00:00,2015-11-29 13:02:58+00:00,66bc44e5499fc17e4f4ac6c332e5c693e90ee9c5,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2694
2704,#2704_Parity_with_MarlinDev_master_PRs,7,True,closed,"['PR: Bug Fix', 'PR: Coding Standards']",2015-10-14 01:27:37+00:00,2015-10-26 15:10:37+00:00,cf9e3a65ec185e4bf98a94c12cdb55eef1f3f2f4,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2704
2732,#2732_Missing_bracket_issue_Dev#248,1,True,closed,['PR: Bug Fix'],2015-10-26 11:52:50+00:00,2015-11-05 21:50:56+00:00,231c66453142492125dd1049d8c1d3eef21c4f7b,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2732
2740,#2740_Change_XY_formatting_on_LCD,4,True,closed,['PR: Bug Fix'],2015-10-30 14:31:08+00:00,2015-11-13 12:45:21+00:00,c7edc55f61b9d495ae9b62074385ec33fb6e0819,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2740
2741,#2741_Split_RAMPS_1_3_an_1_4,0,True,closed,['PR: Bug Fix'],2015-10-31 01:09:09+00:00,2015-11-13 13:12:27+00:00,6e047baf40a67d3cb9c611b58746068aae250128,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2741
2747,#2747_Comment_in_Z_MIN_PROBE_REPEATABILITY_TEST_for_DELTA_and_SCARA_configu…,1,True,closed,"['PR: Improvement', 'PR: Bug Fix']",2015-11-01 18:42:41+00:00,2015-11-13 13:31:47+00:00,d183d52a6a3b645e44eb0b7d349d388e528b8f45,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2747
2757,#2757_Babystep_Multiplicator_Fix,8,True,closed,['PR: Bug Fix'],2015-11-04 09:35:58+00:00,2015-11-24 02:37:33+00:00,c3068e1b240def389cbf519c35d56c304f27686d,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2757
2786,#2786_fix-dev278,1,True,closed,['PR: Bug Fix'],2015-11-17 14:51:05+00:00,2015-12-01 10:26:45+00:00,a964f992fe5f4ccdf0fd9a8e8100745e28b0d3ac,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2786
2820,#2820_Check_probes_only_when_deployed,7,False,closed,['PR: Bug Fix'],2015-12-03 14:51:10+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2820
2821,#2821_Fix_status_LEDs_update_when_reinitializing_the_display,1,True,closed,['PR: Bug Fix'],2015-12-03 14:58:16+00:00,2016-03-05 23:31:50+00:00,54d340c2a885bca3ee3aab640af5c5892643d059,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2821
2823,#2823_Fix_LCD_Tune_Menu_Bug,15,True,closed,"['Bug: Confirmed !', 'PR: Bug Fix']",2015-12-04 00:48:36+00:00,2015-12-10 02:32:07+00:00,17f9e63ee685783910a19ba270e0294ffa6ae75a,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2823
2848,#2848_Fixing_Rigidbot_LCD_Panel_Support,13,True,closed,"['PR: Bug Fix', 'S: Please Merge']",2015-12-13 01:59:33+00:00,2016-01-27 01:30:12+00:00,a535d0e03f184dd798914fec7e082422a27ada9c,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2848
2860,#2860_Fix_Printrboard_with_LCD,2,True,closed,['PR: Bug Fix'],2015-12-17 06:04:34+00:00,2016-03-06 04:03:12+00:00,5c5129dbacb7b1094d9d438f7f892553df9fcbde,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2860
2892,#2892_Update_dogm_lcd_implementation_h,1,True,closed,"['Bug: Confirmed !', 'PR: Bug Fix']",2016-01-05 20:20:00+00:00,2016-03-06 04:05:42+00:00,73aabb03a1518ec3d4b013934e91bbde77518664,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2892
2899,#2899_correction_for_G28_raizes_Z_axis_3_times,7,False,closed,['PR: Bug Fix'],2016-01-10 18:19:48+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2899
2924,#2924_Make_sure_that_move_in_raise_z_for_servo()_gives_enough_space_for_servo_to_deploy,11,False,closed,['PR: Bug Fix'],2016-01-23 14:35:24+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2924
2926,#2926_Change_Filament_Feature,5,False,closed,['PR: Bug Fix'],2016-01-23 20:08:39+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2926
2978,#2978_Apply_bed_leveling_matrix_when_switching_extruders,0,True,closed,"['Bug: Confirmed !', 'PR: Bug Fix']",2016-02-08 22:20:13+00:00,2016-03-06 05:23:26+00:00,1b691f0250e9f13e7eb0d63740e46d3d2aef215c,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2978
2983,"#2983_Replace_the__ok__in_M280,_M301,_M304,_M851_with_output_not_including_…",5,True,closed,"['PR: Bug Fix', 'C: Hosts & Protocols']",2016-02-09 12:43:38+00:00,2016-02-18 03:09:41+00:00,5a2dbdbd68af7f5e82819f4a924319c7b860de16,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2983
2984,#2984_Don_t_send__ok__for_commands_injected_by_enqueuecommands_P(),6,False,closed,"['PR: Bug Fix', 'C: Hosts & Protocols']",2016-02-09 12:51:42+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/2984
2985,#2985_Repair_N_in_ADVANCED_OK,5,True,closed,"['PR: Bug Fix', 'C: Hosts & Protocols']",2016-02-09 19:03:28+00:00,2016-02-19 01:06:26+00:00,2ce39d93217cb0628eed45ad0e17a1c5521e4c94,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2985
2987,#2987_Fix_handling_of_spaces_in_GCode,0,True,closed,"['Bug: Confirmed !', 'PR: Bug Fix']",2016-02-10 02:09:44+00:00,2016-02-17 22:51:19+00:00,505ddcd2d5610c9ac261e82418a023e329d86485,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2987
2988,#2988_Use_next_open_E_connector_for_Y2_Z2,2,True,closed,['PR: Bug Fix'],2016-02-10 04:11:34+00:00,2016-02-18 01:07:07+00:00,dfbbf1db8408c2e67035026247b00c4b3e936827,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2988
2992,#2992_Rename_fpos_t_to_avoid_libc_conflict,2,True,closed,['PR: Bug Fix'],2016-02-11 04:50:30+00:00,2016-02-17 22:40:33+00:00,06ceea1e21ba82484fb89ec24480accf951b7b74,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2992
2995,#2995_Add_CORE_support_to_st_get_position_mm_(and_elsewhere),0,True,closed,"['Bug: Confirmed !', 'Needs: Testing', 'PR: Bug Fix']",2016-02-12 02:33:28+00:00,2016-03-06 08:17:03+00:00,dfb2da62a957f4529998a9c491a5f85d22359956,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/2995
