Number,Name,Comments,State,Labels,Created,Closed,Url
205,#205_The_reason_why_250000_baud_is_so_problematic_in_Linux___,22,closed,[],2012-07-25 07:10:30+00:00,2013-11-05 06:43:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/205
206,#206_Z_Homing_problem_with_negative_Z_positioning,16,closed,[],2012-07-26 20:18:24+00:00,2014-02-09 22:56:05+00:00,https://github.com/MarlinFirmware/Marlin/issues/206
211,#211_null_termination_of_messagetext_in_ultralcd_pde,3,closed,[],2012-08-11 18:50:18+00:00,2014-04-19 00:27:05+00:00,https://github.com/MarlinFirmware/Marlin/issues/211
213,#213_UM_Ulticontroller__wrong_values_for_Z_and_E_steps,4,closed,[],2012-08-14 00:24:05+00:00,2012-08-23 19:24:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/213
214,#214_Reject_temperature_settings_above_MAX_TEMP,1,closed,[],2012-08-16 21:43:23+00:00,2014-04-19 00:27:31+00:00,https://github.com/MarlinFirmware/Marlin/issues/214
215,#215_MSG_Retract_error_when_activating_LCD,5,closed,[],2012-08-17 08:39:47+00:00,2012-08-21 23:01:18+00:00,https://github.com/MarlinFirmware/Marlin/issues/215
216,#216_Can_t_compile_Marlin_on_Arduino_IDE_on_Linux_Mint_13_for_Sanguino,7,closed,[],2012-08-18 13:59:42+00:00,2014-04-14 10:54:46+00:00,https://github.com/MarlinFirmware/Marlin/issues/216
218,#218_verifying_adress,1,closed,[],2012-08-21 13:22:19+00:00,2012-08-21 13:22:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/218
224,#224_FR__ulticontroller__Flow_tuning_steps,24,closed,[],2012-08-23 19:28:14+00:00,2014-04-19 00:26:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/224
226,#226_Language_correction_-_English_-_deu_-_due,2,closed,[],2012-08-29 21:47:14+00:00,2012-11-12 20:16:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/226
227,#227_Undocumented__Magic__Routines_in_fastio_h,1,closed,[],2012-08-30 07:34:27+00:00,2014-04-19 00:23:21+00:00,https://github.com/MarlinFirmware/Marlin/issues/227
229,#229_Thoughts_about_EEProm_Parameter_reporting,1,closed,[],2012-09-03 08:01:37+00:00,2014-02-09 23:02:25+00:00,https://github.com/MarlinFirmware/Marlin/issues/229
230,"#230_End_stops,_homing_and_pins",5,closed,[],2012-09-04 08:36:57+00:00,2012-09-07 17:38:03+00:00,https://github.com/MarlinFirmware/Marlin/issues/230
234,#234_Non_extruder_operation,1,closed,[],2012-09-05 16:59:54+00:00,2012-09-05 17:27:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/234
235,#235_Non_extruder_operation,1,closed,[],2012-09-05 16:59:56+00:00,2012-09-05 17:28:04+00:00,https://github.com/MarlinFirmware/Marlin/issues/235
236,#236_Non_extruder_operation,2,closed,[],2012-09-05 16:59:57+00:00,2012-09-09 14:50:35+00:00,https://github.com/MarlinFirmware/Marlin/issues/236
237,#237_2_D_Function_in_Marlin,1,closed,[],2012-09-05 17:22:28+00:00,2012-09-05 17:44:08+00:00,https://github.com/MarlinFirmware/Marlin/issues/237
239,#239_end_stop_m119,2,closed,[],2012-09-09 14:58:40+00:00,2012-10-24 11:26:04+00:00,https://github.com/MarlinFirmware/Marlin/issues/239
241,#241_M206_offset_+_MIN_MAX_Software_Endstops,2,closed,[],2012-09-10 01:42:40+00:00,2014-02-09 23:03:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/241
243,#243_Marlin_1_0_0_won_t_compile_for_atmega1284p_on_Arduino_1_0_1,6,closed,[],2012-09-10 23:38:36+00:00,2012-09-17 10:30:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/243
250,#250_LCD_SD_issue_with_RAMPS_1_4,16,closed,[],2012-09-14 23:59:36+00:00,2014-02-09 23:05:21+00:00,https://github.com/MarlinFirmware/Marlin/issues/250
252,#252_1_5mm_added_to_Y_axis_at_6_75mm_layer_every_time_,2,closed,[],2012-09-15 11:51:52+00:00,2012-09-15 13:44:29+00:00,https://github.com/MarlinFirmware/Marlin/issues/252
253,#253_Bug__LCD_only_(without_buttons)_does_not_compile_(Gen6+I2C_LCD),1,closed,[],2012-09-16 07:38:44+00:00,2014-04-19 00:24:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/253
256,#256_allow_G0_to_use_travel_feed_rate_rather_than_same_feed_rate_as_G1,5,closed,[],2012-10-01 04:18:36+00:00,2014-12-19 15:08:24+00:00,https://github.com/MarlinFirmware/Marlin/issues/256
257,#257_PSon_and_off_in_LCD_menu,2,closed,[],2012-10-02 21:51:41+00:00,2013-10-02 13:52:55+00:00,https://github.com/MarlinFirmware/Marlin/issues/257
258,#258_Fatal___Marlin_has_no_way_of_knowing_if_thermistor_is_disconnected,29,closed,[],2012-10-03 18:11:47+00:00,2014-02-09 23:09:03+00:00,https://github.com/MarlinFirmware/Marlin/issues/258
259,#259_Freeze_on_Sanguino_with_Max6675_(with_fix),8,closed,[],2012-10-08 19:57:33+00:00,2014-12-19 15:08:35+00:00,https://github.com/MarlinFirmware/Marlin/issues/259
261,#261_planner_cpp_missing_brackets_,7,closed,[],2012-10-09 16:25:04+00:00,2012-11-12 13:07:34+00:00,https://github.com/MarlinFirmware/Marlin/issues/261
263,#263_Sanguino_version,4,closed,[],2012-10-11 14:01:38+00:00,2013-10-02 13:51:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/263
266,#266_LCD_SD_Bug,2,closed,[],2012-10-13 03:19:59+00:00,2014-02-10 02:37:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/266
267,#267_bed_relay_switches_many_times_per_minute,18,closed,[],2012-10-14 09:17:24+00:00,2013-01-08 11:20:55+00:00,https://github.com/MarlinFirmware/Marlin/issues/267
269,#269_Cannot_build_with_LCD_using_the_Makefile,15,closed,[],2012-10-16 00:36:45+00:00,2012-11-07 22:14:57+00:00,https://github.com/MarlinFirmware/Marlin/issues/269
271,#271_Failed_to_compile_Marlin_with_new_russian_translation,10,closed,[],2012-10-16 08:22:45+00:00,2013-10-01 23:20:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/271
272,#272_Suport_Play_beep_sound__,2,closed,[],2012-10-17 00:03:57+00:00,2013-10-01 21:06:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/272
277,#277_PCB_MK2_doesn_t_heat_well,19,closed,[],2012-10-19 09:40:08+00:00,2012-10-22 08:56:45+00:00,https://github.com/MarlinFirmware/Marlin/issues/277
278,#278_Problem_after_applying__fix_LCD_temp_bed_artifacts_on_power_up__change,3,closed,[],2012-10-21 10:26:20+00:00,2012-11-13 14:00:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/278
280,#280_SD_auto_operation,7,closed,[],2012-10-24 09:07:02+00:00,2012-10-24 11:00:45+00:00,https://github.com/MarlinFirmware/Marlin/issues/280
281,#281_Reset_to_failsafe_defaults_does_not_reset_the_PID_values,1,closed,[],2012-10-25 13:15:25+00:00,2012-11-06 14:21:06+00:00,https://github.com/MarlinFirmware/Marlin/issues/281
283,#283_Hot_Swapping_stepper_pin_definitions,3,closed,[],2012-10-25 20:31:14+00:00,2012-11-06 14:22:02+00:00,https://github.com/MarlinFirmware/Marlin/issues/283
285,#285_Z_endstop_invert_logic,1,closed,[],2012-11-02 04:22:17+00:00,2014-04-19 00:28:11+00:00,https://github.com/MarlinFirmware/Marlin/issues/285
286,#286_error_with_m117_command,10,closed,[],2012-11-02 06:08:36+00:00,2014-12-19 15:08:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/286
287,#287_lcd_randomly_goes_blank,10,closed,[],2012-11-02 06:14:08+00:00,2013-10-01 21:15:09+00:00,https://github.com/MarlinFirmware/Marlin/issues/287
288,#288_Top_layer_infill_not_finished,17,closed,[],2012-11-04 18:04:44+00:00,2013-10-02 13:50:30+00:00,https://github.com/MarlinFirmware/Marlin/issues/288
291,#291_Changing_motion_settings_using_LCD_not_affecting_current_print_,6,closed,[],2012-11-06 22:33:01+00:00,2014-12-19 15:08:59+00:00,https://github.com/MarlinFirmware/Marlin/issues/291
293,#293_Portuguese_language_included_in_the_language_h_file,1,closed,[],2012-11-07 11:27:00+00:00,2012-11-07 11:44:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/293
295,#295_Default_settings_not_loaded_at_startup,4,closed,[],2012-11-08 19:57:07+00:00,2012-11-08 21:29:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/295
296,#296_LCD_print_time,7,closed,[],2012-11-09 10:19:38+00:00,2014-02-10 02:42:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/296
297,#297_Compile_error_when_eeprom_enabled_but_no_display_ultipanel,10,closed,[],2012-11-09 21:51:41+00:00,2012-11-11 22:25:23+00:00,https://github.com/MarlinFirmware/Marlin/issues/297
298,#298_Pause_execution,9,closed,[],2012-11-09 23:38:30+00:00,2014-12-19 15:09:08+00:00,https://github.com/MarlinFirmware/Marlin/issues/298
299,#299_Vibration_moves_axises,8,closed,[],2012-11-11 20:53:30+00:00,2012-11-12 09:11:36+00:00,https://github.com/MarlinFirmware/Marlin/issues/299
303,#303_UltraLCD_set_Nozzle#3_temperature_via_machine_menu_sets_Nozzle#2,2,closed,[],2012-11-12 16:54:41+00:00,2012-11-12 20:04:14+00:00,https://github.com/MarlinFirmware/Marlin/issues/303
304,#304_Configuration_h_change_suggestion_,5,closed,[],2012-11-12 17:52:57+00:00,2012-11-12 21:02:55+00:00,https://github.com/MarlinFirmware/Marlin/issues/304
305,#305_Looks_like_a_belt_skip_but_is_caused_by_software,61,closed,[],2012-11-12 18:10:19+00:00,2014-04-14 00:06:01+00:00,https://github.com/MarlinFirmware/Marlin/issues/305
307,#307_FIX__Can_not_set_0°C_for_heater___LCD_shows_a_target_temperature_value_!=0_after_startup,2,closed,[],2012-11-13 12:33:10+00:00,2012-11-28 09:55:49+00:00,https://github.com/MarlinFirmware/Marlin/issues/307
309,#309_GCodes_overlaping__standard__commands,3,closed,[],2012-11-13 22:24:09+00:00,2014-02-10 02:48:23+00:00,https://github.com/MarlinFirmware/Marlin/issues/309
310,#310_Wrong_LCD_menu_path,4,closed,[],2012-11-14 23:15:52+00:00,2013-01-10 13:10:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/310
311,#311_Old_Version_to_get_EXTEND_STEP_PULSE_USEC_working,4,closed,[],2012-11-16 01:33:47+00:00,2014-12-19 15:09:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/311
313,#313_Build_Error_with_Mainboard_set_to_33_and_enabled_#define_ULTIPANEL,3,closed,[],2012-11-17 22:16:14+00:00,2012-11-18 15:15:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/313
314,#314_setting_up_PWM,3,closed,[],2012-11-20 23:26:10+00:00,2012-11-22 21:41:18+00:00,https://github.com/MarlinFirmware/Marlin/issues/314
315,#315_not_an_issue_but_a_question,14,closed,[],2012-11-21 14:58:35+00:00,2013-10-02 13:50:42+00:00,https://github.com/MarlinFirmware/Marlin/issues/315
316,"#316_heating,_cooling_(and_all_that_kind_of_things___)",16,closed,[],2012-11-22 13:53:49+00:00,2014-02-10 02:56:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/316
317,#317_Bug_in_EEPROM_PID_init,1,closed,[],2012-11-24 14:41:48+00:00,2012-11-24 16:32:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/317
318,#318_Thin_walls_-_no_infill,3,closed,[],2012-11-26 16:22:03+00:00,2012-11-26 17:16:55+00:00,https://github.com/MarlinFirmware/Marlin/issues/318
319,#319_Upload_instructions_correction,3,closed,[],2012-11-29 01:40:05+00:00,2012-11-29 14:18:36+00:00,https://github.com/MarlinFirmware/Marlin/issues/319
322,#322_Marlin_randomly_creating_G4_(Sleep___)_command_during_print_when_it_s_not_present_in_the_gcode_file,8,closed,[],2012-12-03 06:17:07+00:00,2014-12-19 15:09:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/322
325,#325_SPI_h_prevents_Marlin_to_compile_on_Arduino_0023,4,closed,[],2012-12-04 13:28:20+00:00,2012-12-04 15:27:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/325
327,#327_M106_M107_Issues_during_print,13,closed,[],2012-12-08 06:01:26+00:00,2014-02-10 03:00:19+00:00,https://github.com/MarlinFirmware/Marlin/issues/327
328,#328_No_PWM_on_Sanguino_D12,18,closed,[],2012-12-08 11:33:52+00:00,2014-12-19 15:09:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/328
330,#330_how_to_use_create_speed_lookuptable_py,5,closed,[],2012-12-08 20:13:11+00:00,2014-02-10 03:05:29+00:00,https://github.com/MarlinFirmware/Marlin/issues/330
331,#331_flow_control,4,closed,[],2012-12-09 00:56:49+00:00,2014-02-10 03:05:24+00:00,https://github.com/MarlinFirmware/Marlin/issues/331
332,#332_PID_Debug_broken,3,closed,[],2012-12-09 05:38:09+00:00,2014-02-10 03:07:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/332
333,#333_Feature_Request_-_Fan_speed_temperature_compensation_,11,closed,[],2012-12-09 06:28:32+00:00,2014-12-19 15:09:46+00:00,https://github.com/MarlinFirmware/Marlin/issues/333
336,#336_Compilation_error_#if_with_no_expression,7,closed,[],2012-12-12 06:41:11+00:00,2012-12-12 12:08:29+00:00,https://github.com/MarlinFirmware/Marlin/issues/336
337,#337_Add_a_Pause_pin_so_a_micro_switch_can_be_added_for_filament_status_and_prints_may_not_be_ruined_beca,34,closed,[],2012-12-12 15:07:31+00:00,2014-02-10 03:15:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/337
338,#338_Bed_thermistor_sensor_stuck,13,closed,[],2012-12-12 16:33:00+00:00,2014-12-19 15:09:57+00:00,https://github.com/MarlinFirmware/Marlin/issues/338
340,#340_Dual_extruder_different_estep_for_second_extruder,7,closed,[],2012-12-13 11:37:08+00:00,2014-12-19 15:10:21+00:00,https://github.com/MarlinFirmware/Marlin/issues/340
341,#341_compile_errors_when_#define_ULTIPANEL,2,closed,[],2012-12-13 20:55:01+00:00,2012-12-14 09:53:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/341
343,#343_New_menu_code_wastes_memory_-_every_menu_string_is_2_times_in_binary,5,closed,[],2012-12-14 19:08:48+00:00,2014-02-10 03:31:30+00:00,https://github.com/MarlinFirmware/Marlin/issues/343
344,#344_utf8_messages_limited_to_8_characters_long,2,closed,[],2012-12-14 19:38:33+00:00,2014-12-19 15:10:30+00:00,https://github.com/MarlinFirmware/Marlin/issues/344
346,#346_Selection__cooldown__does_not_stop_heating_the_bed,2,closed,[],2012-12-14 20:04:10+00:00,2014-12-19 15:10:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/346
347,#347_52158dffccfa6b73ba42d6e01867e295e14d818c_(Big_temperature_update)_breaks_compilation_when_EXTRUDERS_,5,closed,[],2012-12-15 01:24:01+00:00,2013-10-01 21:11:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/347
351,#351_stop_the_print_task_when_cold_extrusion_prevented,3,closed,[],2012-12-21 09:03:55+00:00,2014-12-19 15:10:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/351
352,#352_Marlin_UM_daid12_12_add_2_sig_digits_for_z_in_the_home_screen,2,closed,[],2012-12-24 02:53:24+00:00,2014-12-19 15:11:01+00:00,https://github.com/MarlinFirmware/Marlin/issues/352
353,#353_Marlin_UM_daid12_12_M109_heating_failed_error,10,closed,[],2012-12-24 20:08:38+00:00,2014-02-10 20:52:59+00:00,https://github.com/MarlinFirmware/Marlin/issues/353
354,#354_Bugs_in_language_h,2,closed,[],2012-12-24 23:03:23+00:00,2013-10-01 20:58:46+00:00,https://github.com/MarlinFirmware/Marlin/issues/354
355,#355_LCD_Compile_issues_on_latest_SVN,3,closed,[],2012-12-27 22:24:25+00:00,2012-12-28 16:30:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/355
356,#356_Homing_issues,10,closed,[],2013-01-02 02:52:05+00:00,2014-12-19 15:11:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/356
357,#357_Conditional_gcode_and_variables,17,closed,[],2013-01-02 15:57:21+00:00,2014-12-19 15:11:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/357
359,#359_Gen_7_-_Brownout_-_just_with_Marlin,2,closed,[],2013-01-06 15:43:57+00:00,2014-02-10 03:39:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/359
366,#366_Possibility_and_help_needed__Not_real_issue_,6,closed,[],2013-01-19 22:41:44+00:00,2013-10-03 16:19:09+00:00,https://github.com/MarlinFirmware/Marlin/issues/366
367,#367_Can_somebody_explain_these_,5,closed,[],2013-01-20 22:00:09+00:00,2013-09-05 19:07:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/367
369,#369_Prusa_Mendle__Marlin_v1_0_code_not_verifying_via_arduino_1_0_3,4,closed,[],2013-01-24 15:37:15+00:00,2013-01-25 13:04:30+00:00,https://github.com/MarlinFirmware/Marlin/issues/369
370,#370_Panel_products__benefit_of__#define_feature_vs__#define_product,3,closed,[],2013-01-26 02:59:23+00:00,2014-12-19 15:12:07+00:00,https://github.com/MarlinFirmware/Marlin/issues/370
372,#372_Any_demand_for_a_proven_online_z-height_axis_tuning_,9,closed,[],2013-01-30 23:01:43+00:00,2014-02-10 03:43:13+00:00,https://github.com/MarlinFirmware/Marlin/issues/372
377,#377_corexy_needs_to_enable_X_and_Y_drivers_for_all_moves,6,closed,[],2013-02-01 02:38:33+00:00,2014-12-19 15:12:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/377
379,#379_stop_sd_print,4,closed,[],2013-02-03 10:42:02+00:00,2014-12-19 15:12:23+00:00,https://github.com/MarlinFirmware/Marlin/issues/379
380,#380_Autostart,3,closed,[],2013-02-03 11:01:41+00:00,2014-02-10 03:46:07+00:00,https://github.com/MarlinFirmware/Marlin/issues/380
381,#381_Extruder_Offset,3,closed,[],2013-02-03 17:16:56+00:00,2014-02-10 14:22:20+00:00,https://github.com/MarlinFirmware/Marlin/issues/381
382,#382_Faster_way_to_download_gcode_to_sd_,108,closed,[],2013-02-04 13:33:43+00:00,2014-02-10 03:48:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/382
384,#384_G91_command_unusable,10,closed,[],2013-02-07 04:56:31+00:00,2013-02-11 04:56:33+00:00,https://github.com/MarlinFirmware/Marlin/issues/384
385,#385_COREXY_skipped_steps_gremlin,8,closed,[],2013-02-07 21:18:21+00:00,2013-10-01 21:09:36+00:00,https://github.com/MarlinFirmware/Marlin/issues/385
386,#386_Bad_behavior_when_setting_a_temperature_above_maxtemp,3,closed,[],2013-02-07 22:54:19+00:00,2013-02-08 04:46:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/386
393,#393_x_axis_not_working_on_gen6,2,closed,[],2013-02-14 10:06:17+00:00,2013-02-17 10:50:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/393
394,#394__thermistortables_h__contains_unrecognized_characters_,4,closed,[],2013-02-14 10:10:20+00:00,2013-02-14 13:04:31+00:00,https://github.com/MarlinFirmware/Marlin/issues/394
401,#401_Spanish_Language_fixed_in__language_h_,2,closed,[],2013-02-21 19:11:41+00:00,2014-02-10 03:54:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/401
402,#402_Enable_printer_with_heatbed_to_wait_for_cooldown,2,closed,[],2013-02-25 12:00:59+00:00,2014-12-19 15:12:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/402
403,#403_Save_a_multi_object_print_by_specifying_a__skip_print__area_for_failed_objects,7,closed,[],2013-02-26 03:06:50+00:00,2014-12-19 15:12:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/403
405,#405_Marlin_on_Melzi,4,closed,[],2013-02-26 23:07:26+00:00,2014-02-10 04:03:59+00:00,https://github.com/MarlinFirmware/Marlin/issues/405
412,#412_Add_an_M_Code_for_updating_the_LCD_status_line_,5,closed,[],2013-03-05 10:21:43+00:00,2013-03-05 10:54:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/412
415,#415_M92_midprint_confuses_Marlin_and_makes_it_retract_like_crazy,7,closed,[],2013-03-10 18:37:47+00:00,2014-12-19 15:12:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/415
416,#416_M500_doesn_t_always_save_properly_when_done_midprint,107,closed,[],2013-03-10 18:38:56+00:00,2015-03-11 08:43:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/416
417,#417_X-axis_suddenly_prints_twice_as_large_while_y-axis_is_ok,12,closed,[],2013-03-15 17:25:32+00:00,2013-03-18 13:31:07+00:00,https://github.com/MarlinFirmware/Marlin/issues/417
418,#418_Temperature_curve_compensation,34,closed,[],2013-03-15 18:03:03+00:00,2014-02-10 04:10:05+00:00,https://github.com/MarlinFirmware/Marlin/issues/418
419,#419_if_#define_REPRAP_DISCOUNT_SMART_CONTROLLER_is_set_compile_fails,2,closed,[],2013-03-15 18:33:45+00:00,2014-02-10 04:13:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/419
422,#422_Compile_error_using_max6675_in_temperature_cpp,7,closed,[],2013-03-16 15:11:08+00:00,2014-12-19 15:16:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/422
424,#424_overflow_display_for_PiD_values,2,closed,[],2013-03-16 22:28:12+00:00,2013-03-17 15:45:23+00:00,https://github.com/MarlinFirmware/Marlin/issues/424
426,#426_Second_extruder_fan_control_broken_(T1;_M106),3,closed,[],2013-03-17 17:39:31+00:00,2014-12-19 15:16:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/426
427,#427_coding_style,7,closed,[],2013-03-19 00:49:38+00:00,2013-10-01 21:13:49+00:00,https://github.com/MarlinFirmware/Marlin/issues/427
431,#431_pb_when_extrusion_prevented_because_of_too_low_temp,7,closed,[],2013-03-20 20:36:13+00:00,2014-12-19 15:16:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/431
436,#436_More_Robust_communications,13,closed,[],2013-03-26 04:42:43+00:00,2013-10-03 16:25:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/436
437,#437_temperature_tables_in_cpp,2,closed,[],2013-03-28 00:34:52+00:00,2013-10-16 23:06:57+00:00,https://github.com/MarlinFirmware/Marlin/issues/437
438,#438_language_h_issue,3,closed,[],2013-03-30 21:22:21+00:00,2013-10-01 21:01:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/438
440,#440_cardreader_cpp_issue,2,closed,[],2013-03-31 23:38:22+00:00,2013-04-01 00:02:24+00:00,https://github.com/MarlinFirmware/Marlin/issues/440
